ContactsContactID,VanID,ResultID,CanvassedBy,CommitteeID,CreatedBy,DateCreated,DateCanvassed,InputTypeID,ContactTypeID,ChangeTypeId,ErrorMessage
1880744,101482513,3,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:10:00 PM,14,2,1,
1880745,101483037,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:54:00 PM,14,2,1,
1880746,101483253,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:40:00 PM,14,2,1,
1880747,101483814,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:16:00 PM,14,2,1,
1880748,101484037,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:23:00 PM,14,2,1,
1880749,101484594,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:54:00 PM,14,2,1,
1880750,101484924,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:57:00 PM,14,2,1,
1880751,101485053,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:55:00 PM,14,2,1,
1880752,101485367,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1880753,101485506,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:37:00 PM,14,2,1,
1880754,101485550,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:40:00 PM,14,2,1,
1880755,101485644,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:35:00 PM,14,2,1,
1880756,101485650,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:45:00 PM,14,2,1,
1880757,101485779,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:46:00 PM,14,2,1,
1880758,101485923,3,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:56:00 PM,14,2,1,
1880759,101486126,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:52:00 PM,14,2,1,
1880760,101486723,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:50:00 PM,14,2,1,
1880761,101486803,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:42:00 PM,14,2,1,
1880762,101487105,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:40:00 PM,14,2,1,
1880763,101487135,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:51:00 PM,14,2,1,
1880764,101487633,3,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:57:00 PM,14,2,1,
1880765,101488080,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:12:00 PM,14,2,1,
1880766,101488141,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:43:00 PM,14,2,1,
1880767,101488207,10,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:43:00 PM,14,2,1,
1880768,101488530,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:48:00 PM,14,2,1,
1880769,101488530,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:45:00 PM,14,2,1,
1880770,101488585,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:55:00 PM,14,2,1,
1880771,101489789,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:49:00 PM,14,2,1,
1880772,101490327,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:22:00 PM,14,2,1,
1880773,101490438,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:53:00 PM,14,2,1,
1880774,101490907,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1880775,101491146,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:25:00 PM,14,2,1,
1880776,101491631,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:25:00 PM,14,2,1,
1880777,101491978,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:34:00 PM,14,2,1,
1880778,101492346,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:56:00 PM,14,2,1,
1880779,101492400,1,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:01:00 PM,14,2,1,
1880780,101492530,23,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:51:00 PM,14,2,1,
1880781,101493138,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:22:00 PM,14,2,1,
1880782,101493164,2,2194389,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:18:00 PM,14,2,1,
1880783,101458535,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:12:00 PM,14,2,1,
1880784,101458774,2,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:48:00 PM,14,2,1,
1880785,101458838,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:47:00 PM,14,2,1,
1880786,101459282,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:25:00 PM,14,2,1,
1880787,101460217,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:16:00 PM,14,2,1,
1880788,101460289,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:52:00 PM,14,2,1,
1880789,101460466,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:53:00 PM,14,2,1,
1880790,101460484,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:55:00 PM,14,2,1,
1880791,101460501,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:39:00 PM,14,2,1,
1880792,101460539,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:20:00 PM,14,2,1,
1880793,101460670,23,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:47:00 PM,14,2,1,
1880794,101460764,3,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:32:00 PM,14,2,1,
1880795,101461129,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:37:00 PM,14,2,1,
1880796,101461424,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:10:00 PM,14,2,1,
1880797,101461539,3,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:34:00 PM,14,2,1,
1880798,101461647,40,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:26:00 PM,14,2,1,
1880799,101461997,2,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:03:00 PM,14,2,1,
1880800,101462671,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:57:00 PM,14,2,1,
1880801,101463279,31,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:42:00 PM,14,2,1,
1880802,101463441,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:33:00 PM,14,2,1,
1880803,101463954,2,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:18:00 PM,14,2,1,
1880804,101464158,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:43:00 PM,14,2,1,
1880805,101464243,3,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:27:00 PM,14,2,1,
1880806,101464620,3,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:54:00 PM,14,2,1,
1880807,101465060,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:28:00 PM,14,2,1,
1880808,101465396,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:01:00 PM,14,2,1,
1880809,101465638,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:45:00 PM,14,2,1,
1880810,101465764,2,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:01:00 PM,14,2,1,
1880811,101466084,3,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:32:00 PM,14,2,1,
1880812,101466115,3,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:35:00 PM,14,2,1,
1880813,101466404,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:40:00 PM,14,2,1,
1880814,101466999,3,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:04:00 PM,14,2,1,
1880815,101467069,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:27:00 PM,14,2,1,
1880816,101467368,2,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:45:00 PM,14,2,1,
1880817,101468701,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:16:00 PM,14,2,1,
1880818,101468988,23,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:31:00 PM,14,2,1,
1880819,101469634,3,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:43:00 PM,14,2,1,
1880820,101469815,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:49:00 PM,14,2,1,
1880821,101469862,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:05:00 PM,14,2,1,
1880822,101469997,23,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:24:00 PM,14,2,1,
1880823,101470100,23,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:24:00 PM,14,2,1,
1880824,101470226,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:46:00 PM,14,2,1,
1880825,101471254,1,2191385,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:44:00 PM,14,2,1,
1880826,101477694,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:27:00 PM,14,2,1,
1880827,101477707,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:09:00 PM,14,2,1,
1880828,101478159,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:33:00 PM,14,2,1,
1880829,101478253,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:24:00 PM,14,2,1,
1880830,101479055,3,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:33:00 PM,14,2,1,
1880831,101479181,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:23:00 PM,14,2,1,
1880832,101479678,31,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:57:00 PM,14,2,1,
1880833,101479973,3,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:31:00 PM,14,2,1,
1880834,101479978,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:56:00 PM,14,2,1,
1880835,101480036,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:39:00 PM,14,2,1,
1880836,101480855,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:32:00 PM,14,2,1,
1880837,101481006,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:00:00 PM,14,2,1,
1880838,101481917,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:47:00 PM,14,2,1,
1880839,101482138,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:08:00 PM,14,2,1,
1880840,101482263,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:03:00 PM,14,2,1,
1880841,101482513,3,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:29:00 PM,14,2,1,
1880842,101483037,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:53:00 PM,14,2,1,
1880843,101483253,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:41:00 PM,14,2,1,
1880844,101483627,3,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:33:00 PM,14,2,1,
1880845,101483814,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:16:00 PM,14,2,1,
1880846,101484037,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:22:00 PM,14,2,1,
1880847,101484594,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:54:00 PM,14,2,1,
1880848,101484671,3,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:34:00 PM,14,2,1,
1880849,101484924,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:57:00 PM,14,2,1,
1880850,101485053,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:55:00 PM,14,2,1,
1880851,101485367,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:28:00 PM,14,2,1,
1880852,101485506,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:37:00 PM,14,2,1,
1880853,101485550,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:40:00 PM,14,2,1,
1880854,101485644,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:36:00 PM,14,2,1,
1880855,101485650,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:52:00 PM,14,2,1,
1880856,101485779,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:46:00 PM,14,2,1,
1880857,101485923,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:49:00 PM,14,2,1,
1880858,101486126,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:48:00 PM,14,2,1,
1880859,101486723,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:50:00 PM,14,2,1,
1880860,101486803,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:43:00 PM,14,2,1,
1880861,101487105,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:44:00 PM,14,2,1,
1880862,101487135,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:51:00 PM,14,2,1,
1880863,101487504,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:50:00 PM,14,2,1,
1880864,101487633,3,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:56:00 PM,14,2,1,
1880865,101488080,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:12:00 PM,14,2,1,
1880866,101488141,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:43:00 PM,14,2,1,
1880867,101488207,10,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:43:00 PM,14,2,1,
1880868,101488530,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:45:00 PM,14,2,1,
1880869,101488585,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:55:00 PM,14,2,1,
1880870,101489789,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:44:00 PM,14,2,1,
1880871,101489978,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:46:00 PM,14,2,1,
1880872,101490327,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:21:00 PM,14,2,1,
1880873,101490438,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:55:00 PM,14,2,1,
1880874,101490907,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:27:00 PM,14,2,1,
1880875,101491146,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:25:00 PM,14,2,1,
1880876,101491631,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:09:00 PM,14,2,1,
1880877,101491978,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:34:00 PM,14,2,1,
1880878,101492346,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:57:00 PM,14,2,1,
1880879,101492400,1,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:59:00 PM,14,2,1,
1880880,101492530,23,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:52:00 PM,14,2,1,
1880881,101493138,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:22:00 PM,14,2,1,
1880882,101493164,2,2194892,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:18:00 PM,14,2,1,
1880883,101535434,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:58:00 PM,14,2,1,
1880884,101535448,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:12:00 PM,14,2,1,
1880885,101535579,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:26:00 PM,14,2,1,
1880886,101535679,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:00:00 PM,14,2,1,
1880887,101535755,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:41:00 PM,14,2,1,
1880888,101535817,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:39:00 PM,14,2,1,
1880889,101536335,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:58:00 PM,14,2,1,
1880890,101536358,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:35:00 PM,14,2,1,
1880891,101537262,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:50:00 PM,14,2,1,
1880892,101537272,10,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:52:00 PM,14,2,1,
1880893,101537407,14,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:47:00 PM,14,2,1,
1880894,101537475,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:11:00 PM,14,2,1,
1880895,101537732,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:14:00 PM,14,2,1,
1880896,101537751,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:23:00 PM,14,2,1,
1880897,101537912,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:14:00 PM,14,2,1,
1880898,101538267,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:56:00 PM,14,2,1,
1880899,101538312,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:31:00 PM,14,2,1,
1880900,101538656,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:03:00 PM,14,2,1,
1880901,101538769,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:57:00 PM,14,2,1,
1880902,101539258,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:11:00 PM,14,2,1,
1880903,101539333,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:38:00 PM,14,2,1,
1880904,101539352,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:08:00 PM,14,2,1,
1880905,101539426,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:35:00 PM,14,2,1,
1880906,101539432,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:51:00 PM,14,2,1,
1880907,101539461,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:00:00 PM,14,2,1,
1880908,101539632,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:11:00 PM,14,2,1,
1880909,101539685,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:03:00 PM,14,2,1,
1880910,101539800,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:31:00 PM,14,2,1,
1880911,101539923,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:02:00 PM,14,2,1,
1880912,101540011,10,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:01:00 PM,14,2,1,
1880913,101540045,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:51:00 PM,14,2,1,
1880914,101540134,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:03:00 PM,14,2,1,
1880915,101540950,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:06:00 PM,14,2,1,
1880916,101541001,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:33:00 PM,14,2,1,
1880917,101541027,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:23:00 PM,14,2,1,
1880918,101541089,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:40:00 PM,14,2,1,
1880919,101541271,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:57:00 PM,14,2,1,
1880920,101541377,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:41:00 PM,14,2,1,
1880921,101541466,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:48:00 PM,14,2,1,
1880922,101541542,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:38:00 PM,14,2,1,
1880923,101541607,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:50:00 PM,14,2,1,
1880924,101541705,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:04:00 PM,14,2,1,
1880925,101541842,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:23:00 PM,14,2,1,
1880926,101541999,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:13:00 PM,14,2,1,
1880927,101542019,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:40:00 PM,14,2,1,
1880928,101542107,3,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:52:00 PM,14,2,1,
1880929,101542165,1,2196564,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:32:00 PM,14,2,1,
1880930,101548411,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:21:00 PM,14,2,1,
1880931,101548428,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:03:00 PM,14,2,1,
1880932,101548452,23,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:34:00 PM,14,2,1,
1880933,101548456,2,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:01:00 PM,14,2,1,
1880934,101548458,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1880935,101548491,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:35:00 PM,14,2,1,
1880936,101548518,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:52:00 PM,14,2,1,
1880937,101548520,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:17:00 PM,14,2,1,
1880938,101548554,23,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:59:00 PM,14,2,1,
1880939,101548555,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1880940,101548558,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:40:00 PM,14,2,1,
1880941,101548581,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:51:00 PM,14,2,1,
1880942,101548618,31,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:18:00 PM,14,2,1,
1880943,101548663,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1880944,101548698,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:09:00 PM,14,2,1,
1880945,101548706,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1880946,101548751,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:47:00 PM,14,2,1,
1880947,101548755,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:17:00 PM,14,2,1,
1880948,101548773,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:04:00 PM,14,2,1,
1880949,101548802,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1880950,101548807,2,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:42:00 PM,14,2,1,
1880951,101548827,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1880952,101548936,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:56:00 PM,14,2,1,
1880953,101548947,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1880954,101548948,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1880955,101548967,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1880956,101548984,2,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:45:00 PM,14,2,1,
1880957,101549003,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:41:00 PM,14,2,1,
1880958,101549030,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:49:00 PM,14,2,1,
1880959,101549032,2,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:13:00 PM,14,2,1,
1880960,101549036,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:38:00 PM,14,2,1,
1880961,101549043,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1880962,101549067,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1880963,101549119,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:11:00 PM,14,2,1,
1880964,101549119,23,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:14:00 PM,14,2,1,
1880965,101549126,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1880966,101549144,31,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:09:00 PM,14,2,1,
1880967,101549194,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:22:00 PM,14,2,1,
1880968,101549206,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1880969,101549212,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:19:00 PM,14,2,1,
1880970,101549247,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:04:00 PM,14,2,1,
1880971,101549261,2,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:07:00 PM,14,2,1,
1880972,101549397,2,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:36:00 PM,14,2,1,
1880973,101549402,1,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:00:00 PM,14,2,1,
1880974,101549427,3,2196054,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
